h3,population_2020_x,GN,DS,District,PREPAID_ARPU,POSTPAID_ARPU,HBB_ARPU,bank_count,gas_station_count,pharmacy_count,school_count,grocery_or_supermarket_count,poi_count,Rural Urban Classifications,SEC breakdown,Revenue potential,CX_daytime,busy_hour,Busy day,Postal Code,lat,lng,geometry,k5cls
88611cb06bfffff,14166.42615,Pamankada West,Thimbirigasyaya,Colombo,343.7602996,1895.018727,3198.685839,5,0,4,3,3,15,0,0,0,"9,995",6:00 PM,thu,LK1127095,6.873243624,79.86146628,"POLYGON ((79.86563710211387 6.870545555088264, 79.86575786284837 6.87558160968254, 79.86158697100932 6.878279604645231, 79.85729556149776 6.875941559311786, 79.85717494504901 6.870905711274275, 79.86134559383055 6.868207702008944, 79.86563710211387 6.870545555088264))",2
88611cc499fffff,768.017269,Kandalama,Mirigama,Gampaha,306.3684211,1174.526316,2099.121714,0,0,0,0,0,0,0,0,0,476,4:00 PM,fri,LK1212065,7.270610817,80.13428052,"POLYGON ((80.13846552002224 7.267912777102591, 80.13859109742688 7.272959738933771, 80.13440602754569 7.275657703327584, 80.13009562180895 7.273308721436748, 80.12997018963615 7.26826196375745, 80.13415501797262 7.265563983812438, 80.13846552002224 7.267912777102591))",0
88611c1769fffff,623.3965039,Watinapaha South,Minuwangoda,Gampaha,310.5862069,1284.172414,705.8248513,0,0,0,0,0,0,0,0,0,386,6:00 PM,sun,LK1215085,7.185396448,79.99622571,"POLYGON ((80.00040507895122 7.18270017354283, 80.00052826162377 7.187742891803711, 79.99634882173562 7.19043909024271, 79.99204644167362 7.188092586219161, 79.99192340386168 7.183050073526841, 79.99610260125553 7.180353859284965, 80.00040507895122 7.18270017354283))",3
8861034951fffff,1867.702921,Kahathuduwa West,Homagama,Colombo,337.2280702,1564.491228,812.9680495,0,0,0,1,0,1,0,0,0,"1,318",9:00 AM,fri,LK1112340,6.792243842,79.98663544,"POLYGON ((79.9908093287401 6.789541799711574, 79.99093219520076 6.794580044568121, 79.98675823973934 6.797282014566463, 79.98246165979073 6.794945752583398, 79.98233893781203 6.789907712746742, 79.98651265130438 6.787205729868642, 79.9908093287401 6.789541799711574))",2
88611c854bfffff,256.2291397,Kalukondayawa East,Dompe,Gampaha,338.0454545,1399.795455,757.7459144,0,0,0,0,0,0,0,0,0,159,6:00 PM,sat,LK1230515,6.94899572,80.03712851,"POLYGON ((80.04130611339471 6.946294915890161, 80.04142990321918 6.951336150937392, 80.03725223291403 6.954036881222291, 80.03295101460442 6.951696390200325, 80.03282736951239 6.946655359875894, 80.03700479800189 6.943954615845993, 80.04130611339471 6.946294915890161))",1
88611c1195fffff,540.7696014,Alugolla,Divulapitiya,Gampaha,305.7894737,1260,698.8288987,0,0,0,0,2,2,0,0,0,335,12:00 PM,fri,LK1209060,7.290611904,80.01578289,"POLYGON ((80.01996428238429 7.287916833732464, 80.02008784037737 7.292961087231233, 80.01590637401647 7.295656080710136, 80.01160159216964 7.293306837158506, 80.01147817917507 7.288262789174764, 80.01565940303321 7.28556777922306, 80.01996428238429 7.287916833732464))",3
8861022cedfffff,204.2044548,Halwathura,Bulathsinhala,Kalutara,318.25,1081.625,504.5222528,0,0,0,0,0,0,0,0,0,108,6:00 PM,sat,LK1312040,6.707401364,80.19671652,"POLYGON ((80.20089613236873 6.704693492613906, 80.20102255412795 6.709735915085982, 80.19684287055935 6.712443715606178, 80.19253700543585 6.710109104530907, 80.19241072852563 6.705066884571089, 80.19659017189419 6.702359073169478, 80.20089613236873 6.704693492613906))",1
8861035a13fffff,309.2490857,Pahala Nebada,Dodangoda,Kalutara,318.4166667,1100.333333,830.9591712,0,0,0,0,0,0,0,0,0,164,5:00 PM,mon,LK1327035,6.591680626,80.0750044,"POLYGON ((80.07917854007067 6.588973716957671, 80.07930283727323 6.594011795170846, 80.07512862495005 6.596718634310585, 80.07083035640663 6.594387406017939, 80.07070620369178 6.589349531478476, 80.07488017503701 6.586642681553212, 80.07917854007067 6.588973716957671))",1
886103524dfffff,628.1491446,Ittapana North,Walallawita,Kalutara,315.1818182,949.0909091,654.788202,0,0,0,0,0,0,0,0,0,334,6:00 PM,tue,LK1339105,6.424314346,80.09631322,"POLYGON ((80.10048585726962 6.421604585858749, 80.10061045264399 6.426641138576042, 80.09643774308198 6.429350830449373, 80.0921406787084 6.427023978975664, 80.09201622771475 6.421987629384605, 80.0961886967183 6.419277928136252, 80.10048585726962 6.421604585858749))",3
88611c1439fffff,1853.593337,Kimbulapitiya Central,Katana,Gampaha,327.4520548,1444.835616,693.7888398,0,0,0,0,0,0,0,0,0,"1,148",6:00 PM,fri,LK1206170,7.196967322,79.89891365,"POLYGON ((79.90308996228788 7.194273409565771, 79.90321148615348 7.199313839335846, 79.89903509899354 7.20200767529743, 79.89473743123791 7.199661098005993, 79.89461605203394 7.194620874911135, 79.89879219592842 7.19192702242801, 79.90308996228788 7.194273409565771))",2
8861022cd5fffff,398.6694791,Bulathsinhala North,Bulathsinhala,Kalutara,309.9,1086,589.8197426,0,0,0,0,0,0,0,0,0,212,3:00 PM,sat,LK1312055,6.686020173,80.16645529,"POLYGON ((80.17063364527914 6.683312647999998, 80.17075954148133 6.688354082961543, 80.16658111796666 6.691061537317503, 80.16227703865974 6.688727567621248, 80.16215128722376 6.683686335475039, 80.16632947033281 6.680978870204942, 80.17063364527914 6.683312647999998))",1
88611c16ebfffff,5710.913835,Raddoluwa North,Katana,Gampaha,335.0806452,1396.919355,655.0662673,5,0,1,4,3,13,0,0,0,"3,538",6:00 PM,thu,LK1206320,7.136487325,79.89745652,"POLYGON ((79.9016319883184 7.133792501014347, 79.90175346412408 7.138832275441878, 79.89757792078429 7.141527023786764, 79.89328114482726 7.139182013771529, 79.89315981362491 7.13414244593839, 79.89733511378071 7.131447681521612, 79.9016319883184 7.133792501014347))",2
88611c8217fffff,375.8954937,Kadugoda South,Seethawaka,Colombo,329.6666667,1350.904762,610.1268417,0,0,0,0,0,0,0,0,0,265,6:00 PM,fri,LK1115225,6.914034346,80.1466578,"POLYGON ((80.15083850707455 6.911330606258486, 80.15096415517704 6.916374144218017, 80.14678337623535 6.919077811546797, 80.14247719010176 6.916737953683096, 80.14235168693168 6.91169461915675, 80.14653222496713 6.908990939056174, 80.15083850707455 6.911330606258486))",1
886103593dfffff,584.20734,Ilimba,Madurawala,Kalutara,301.0526316,1275.052632,600.8940818,1,0,0,0,0,1,0,0,0,310,4:00 PM,thu,LK1315005,6.719242593,80.09936585,"POLYGON ((80.10354246042246 6.716537009759079, 80.10366722363462 6.721577189863327, 80.09949054214925 6.724282701930208, 80.09518933843735 6.721948045486733, 80.09506471988045 6.716908069010939, 80.09924116038451 6.71420254534545, 80.10354246042246 6.716537009759079))",3
886102265bfffff,567.9091135,Rathmale East,Agalawatta,Kalutara,311.1428571,1036,650.9321861,0,0,0,0,0,0,0,0,0,302,2:00 PM,mon,LK1333165,6.456924799,80.21166524,"POLYGON ((80.21584204146353 6.454213028987785, 80.21596861892891 6.459252808107466, 80.21179174259153 6.46196451020364, 80.20748852849756 6.459636442058556, 80.20736209568443 6.454596864829235, 80.21153873231729 6.451885153849764, 80.21584204146353 6.454213028987785))",3
88611c15c1fffff,1345.496526,Kondagammulla,Katana,Gampaha,330.5571429,1508.657143,703.9078771,0,0,2,2,0,4,0,0,0,834,6:00 PM,sat,LK1206090,7.227210252,79.89964243,"POLYGON ((79.90381916557943 7.22451679829362, 79.90394071348561 7.229557551566067, 79.89976390428981 7.232250929070894, 79.89546579049846 7.229903570045072, 79.89534438728303 7.22486302348775, 79.89952095317267 7.222169629236655, 79.90381916557943 7.22451679829362))",3
88611c134bfffff,399.2807701,Henepola,Mirigama,Gampaha,315.6470588,1209.176471,2123.172471,0,0,0,0,0,0,0,0,0,247,6:00 PM,wen,LK1212375,7.210052342,80.13277476,"POLYGON ((80.13695891428162 7.207353398414381, 80.13708444198075 7.21239971803445, 80.13290021851704 7.215098586243846, 80.12859070882308 7.212751149931659, 80.12846532629729 7.207705034385355, 80.13264930829648 7.205006151072796, 80.13695891428162 7.207353398414381))",0
88611c8f3bfffff,563.5751078,Ambagaspitiya,Mahara,Gampaha,310.0238095,1336.809524,712.9398356,0,0,0,0,0,0,0,0,0,349,6:00 PM,thu,LK1233040,7.084061919,80.06592165,"POLYGON ((80.0701019721442 7.081362529590599, 80.0702263068776 7.086405915853625, 80.06604591910356 7.089105231085489, 80.06174143839723 7.086761174632829, 80.06161724858066 7.081717992993172, 80.06579739455796 7.079018663178182, 80.0701019721442 7.081362529590599))",3
88611c8423fffff,1724.236703,Biyagama East,Biyagama,Gampaha,346.6086957,1614.163043,819.086141,1,0,1,7,0,9,0,0,0,"1,068",6:00 PM,fri,LK1239225,6.943414925,79.99032109,"POLYGON ((79.99449708352236 6.940715071139203, 79.99462007145954 6.945755092044852, 79.99044400827903 6.948454872507587, 79.9861451993366 6.946114646065135, 79.98602235602685 6.941074830397243, 79.99019817703649 6.938375035929453, 79.99449708352236 6.940715071139203))",3
8861034943fffff,760.5824128,Kiriwattuduwa North,Homagama,Colombo,337.0727273,1537.690909,786.5018968,0,0,0,1,0,1,0,0,0,537,8:00 AM,wen,LK1112350,6.799252669,79.99952644,"POLYGON ((80.00370083681092 6.796550448422037, 80.00382392610835 6.801589091093623, 79.99964945559515 6.804291239492855, 79.99535213766876 6.801954758065875, 79.99522919288724 6.796916320282169, 79.99940342152058 6.794214159032938, 80.00370083681092 6.796550448422037))",3
88610224edfffff,923.7624872,Kekulandala South,Agalawatta,Kalutara,312.1111111,1059.888889,547.3485985,1,0,0,0,0,1,0,0,0,491,2:00 PM,fri,LK1333030,6.549927023,80.16305956,"POLYGON ((80.16723601452156 6.547217613068205, 80.16736179884032 6.552257345528702, 80.16318527296589 6.554966685811636, 80.15888320300363 6.552636303531489, 80.15875756332014 6.547596773679704, 80.16293384896795 6.544887423494543, 80.16723601452156 6.547217613068205))",3
88611c1467fffff,635.6929519,Dagonna South,Divulapitiya,Gampaha,321.8636364,1326.704545,686.1900935,0,0,0,0,0,0,0,0,0,394,6:00 PM,fri,LK1209535,7.203312057,79.92875979,"POLYGON ((79.9329371711337 7.200617574382298, 79.93305920749172 7.205658807937263, 79.92888175143608 7.208353214694548, 79.92458250207154 7.206006404268576, 79.92446061044544 7.200965377065606, 79.92863782345638 7.19827095393212, 79.9329371711337 7.200617574382298))",3
8861034a1bfffff,1537.135505,Mahabellana,Bandaragama,Kalutara,336.4285714,1425.904762,624.4569494,0,0,0,1,0,1,0,0,0,816,6:00 PM,sat,LK1306210,6.694935604,79.96307477,"POLYGON ((79.96724660038531 6.692232635517064, 79.96736902704671 6.697269176455532, 79.96319712375885 6.69997207351922, 79.958903035817 6.69763844193066, 79.9587807534986 6.692602106104091, 79.96295241478342 6.689899196749567, 79.96724660038531 6.692232635517064))",3
88611c8f01fffff,1290.798242,Warapalana,Mahara,Gampaha,310.5588235,1297.264706,721.8683446,0,0,0,0,0,0,0,0,0,800,6:00 PM,mon,LK1233045,7.075607314,80.08694887,"POLYGON ((80.09112975899872 7.072907328535966, 80.0912544499347 7.077951141966086, 80.08707348745517 7.080651053264592, 80.08276807566355 7.078307165511113, 80.08264352968129 7.073263556454314, 80.08682425054131 7.070563630773004, 80.09112975899872 7.072907328535966))",3
88611c885dfffff,126.2718021,Nikahetikanda,Attanagalla,Gampaha,295.1,1127.8,665.7639688,0,0,0,0,0,0,0,0,0,78,6:00 PM,sat,LK1227430,7.101955577,80.18109716,"POLYGON ((80.18528145697672 7.099253905589408, 80.18540776855619 7.104300296074082, 80.18122340102184 7.107001893998772, 80.17691296283242 7.104657115405858, 80.17678679642911 7.099610928277258, 80.1809709230434 7.096909316380743, 80.18528145697672 7.099253905589408))",1
8861034981fffff,5533.00318,Paligedara,Kesbewa,Colombo,339.8313253,1805.512048,1109.609366,0,0,1,4,1,6,0,0,0,"3,904",6:00 PM,fri,LK1136145,6.817284106,79.93214043,"POLYGON ((79.93631285618902 6.814583635186443, 79.93643480190406 6.819620816317224, 79.93226230992198 6.822321214709863, 79.92796811465774 6.819984445388454, 79.92784631333045 6.814947469930002, 79.9320185628841 6.812247058116054, 79.93631285618902 6.814583635186443))",2
886102348dfffff,0,Mandagala,Walallawita,Kalutara,275,948.5,613.6474667,0,0,0,0,0,0,0,0,0,  -    ,2:00 PM,0,LK1339160,6.432128783,80.25774283,"POLYGON ((80.26192079535957 6.42941568119824, 80.26204814985405 6.434456273164609, 80.25787011454327 6.437169307333581, 80.25356496404638 6.434841757930483, 80.2534377542773 6.429801367288801, 80.25761555028397 6.427088324720647, 80.26192079535957 6.42941568119824))",1
88611c9721fffff,0,Udagama,Padukka,Colombo,326,1167.666667,601.7342667,0,0,0,0,0,0,0,0,0,  -    ,12:00 PM,sun,LK1118225,6.829539144,80.17428632,"POLYGON ((80.17846681246769 6.826833546385075, 80.17859289938899 6.831876819014972, 80.17441233597792 6.834582344686728, 80.17010592621104 6.832244609676415, 80.1699799842031 6.827201540024416, 80.17416030705301 6.824496002400056, 80.17846681246769 6.826833546385075))",1
88611c1001fffff,322.4821841,Ihala Madithiyawala,Divulapitiya,Gampaha,314.6842105,1233.631579,723.9242896,0,0,0,1,0,1,0,0,0,200,6:00 PM,thu,LK1209460,7.235734373,80.06116257,"POLYGON ((80.06534472498035 7.233037427611561, 80.06546903771797 7.238082251427448, 80.06128680909205 7.240779120869967, 80.05698050979778 7.238431182254613, 80.05685634210529 7.233386563358551, 80.06103832866631 7.230689678153395, 80.06534472498035 7.233037427611561))",1
88611cb9cdfffff,0,Kunjawatta,Wattala,Gampaha,336.3934426,1508.311475,581.8112582,0,0,0,0,0,0,0,0,0,  -    ,6:00 PM,sat,LK1218050,7.06933782,79.87464437,"POLYGON ((79.87881820317394 7.066642463235387, 79.87893926363535 7.071680970690564, 79.87476535802327 7.074376251920917, 79.87047063521096 7.072033041401032, 79.87034971924228 7.066994740685237, 79.87452338159765 7.06429944374548, 79.87881820317394 7.066642463235387))",1
8861022095fffff,324.4047932,Walakada,Palindanuwara,Kalutara,293.4285714,1076.714286,454.4134521,0,0,0,0,0,0,0,0,0,172,4:00 PM,sat,LK1336020,6.590746916,80.26599822,"POLYGON ((80.27017853322332 6.588035873690287, 80.27030609232091 6.593078604511847, 80.26612570835478 6.595789578263756, 80.26181800477286 6.593457830739321, 80.26169059056213 6.588415301440068, 80.2658707350507 6.585704318138053, 80.27017853322332 6.588035873690287))",1
88611c1549fffff,306.5276626,Doonagaha South,Divulapitiya,Gampaha,309.78125,1311.375,693.8178384,0,0,0,0,0,0,0,0,0,190,6:00 PM,fri,LK1209355,7.217045887,79.96303952,"POLYGON ((79.96721821581484 7.214350849507274, 79.96734084340966 7.219393069417396, 79.96316207744395 7.222088030691238, 79.95886092668812 7.219740788308461, 79.95873844391157 7.214698774388784, 79.96291696707699 7.212003796856903, 79.96721821581484 7.214350849507274))",1
88610348e7fffff,2270.02906,Batakettara North,Kesbewa,Colombo,338.5,1640.010638,1286.549154,0,0,0,1,0,1,0,0,0,"1,602",6:00 PM,mon,LK1136250,6.780055423,79.91852898,"POLYGON ((79.92270046099917 6.777354693718733, 79.92282216008203 6.782391114512669, 79.91865060595423 6.78509177118606, 79.91435759522444 6.78275602028648, 79.91423604046612 6.777719805251863, 79.91840735211746 6.775019135352932, 79.92270046099917 6.777354693718733))",2
88610225e9fffff,39.76447955,Thennahena,Bulathsinhala,Kalutara,308.4444444,1066.777778,590.8048983,0,0,0,0,0,0,0,0,0,21,3:00 PM,tue,LK1312195,6.594153799,80.18963369,"POLYGON ((80.19381158494822 6.591444449143384, 80.1939378406861 6.596485362791668, 80.18975987394819 6.599194643083123, 80.18545589156146 6.596863019788849, 80.1853297805547 6.591822308530422, 80.18950750720785 6.5891130181716, 80.19381158494822 6.591444449143384))",1
88611cb92dfffff,176.1969983,Makevita North,Gampaha,Gampaha,331.5846154,1462.2,650.5642299,0,0,0,0,0,0,0,0,0,109,6:00 PM,thu,LK1224005,7.105196225,79.92214543,"POLYGON ((79.92632130958511 7.102500362945166, 79.9264431952021 7.107540424624291, 79.9222672481504 7.110236211314343, 79.91796965843176 7.107891951995275, 79.91784791744296 7.102852096584172, 79.92202362154904 7.100156294219598, 79.92632130958511 7.102500362945166))",1
88611c89dbfffff,1023.853961,Meevitiya,Mirigama,Gampaha,303.84,1250.52,665.1126741,0,0,0,0,0,0,0,0,0,634,8:00 AM,tue,LK1212735,7.149147565,80.13976186,"POLYGON ((80.14394543866317 7.146447529860636, 80.14407106181852 7.151493400008157, 80.13988741324593 7.154193360308851, 80.1355783828394 7.151847465054464, 80.13545290481647 7.146801798805044, 80.13963631207199 7.144101823907226, 80.14394543866317 7.146447529860636))",3
8861022535fffff,267.3711863,Paragoda West,Bulathsinhala,Kalutara,297.4285714,1092.142857,516.9677671,0,0,0,0,0,0,0,0,0,142,11:00 AM,sat,LK1312205,6.615895432,80.21141001,"POLYGON ((80.21558889647427 6.613185923715347, 80.21571553288112 6.618227627636443, 80.2115365770381 6.620937066060036, 80.20723122473875 6.618604810650005, 80.20710473312823 6.613563308912548, 80.21128344902502 6.610853860396636, 80.21558889647427 6.613185923715347))",1
886103c941fffff,403.9834999,Kumbadoowa,Walallawita,Kalutara,295.5,927.25,731.566775,0,0,0,0,0,0,0,0,0,215,8:00 AM,thu,LK1339055,6.419321664,80.20647718,"POLYGON ((80.21065332750862 6.416609476916772, 80.21077980142091 6.421648661549773, 80.20660358619098 6.424360780767622, 80.20230113674172 6.422033723978402, 80.20217480743668 6.416994741224157, 80.20635078297792 6.414282613375507, 80.21065332750862 6.416609476916772))",1
8861034351fffff,2253.226484,Wattamulla,Kalutara,Kalutara,419.4074074,1435.851852,613.721102,0,0,1,1,0,2,0,0,0,"1,197",10:00 AM,sat,LK1321355,6.580696042,79.98148165,"POLYGON ((79.98565258860154 6.577991000156167, 79.9857752852955 6.583026642305833, 79.98160427712851 6.585731613913436, 79.97731081395894 6.583400954669167, 79.97718826154366 6.578365517220087, 79.9813590280237 6.575660534310032, 79.98565258860154 6.577991000156167))",2
8861034115fffff,2286.48694,Molligoda North,Panadura,Kalutara,410,1487.1875,634.8266699,0,0,0,0,0,0,0,0,0,"1,214",6:00 PM,sat,LK1303355,6.65809078,79.94099729,"POLYGON ((79.94516791418349 6.655387749979302, 79.94528994989012 6.660423312177922, 79.94111925684619 6.663126270418428, 79.93682677021731 6.660793678607804, 79.93670487877276 6.655758321701732, 79.94087532969942 6.653055351309137, 79.94516791418349 6.655387749979302))",2
886103cb61fffff,451.4017636,Thundola,Walallawita,Kalutara,292.25,933.75,735.4620583,0,0,0,0,0,0,0,0,0,240,10:00 AM,sat,LK1339270,6.387541493,80.2396352,"POLYGON ((80.24381199630345 6.384828155407632, 80.24393902372979 6.389867748449912, 80.23976215650269 6.392581018590618, 80.23545850123334 6.390254703860779, 80.2353316184543 6.385215312264023, 80.23950824630155 6.382502033946678, 80.24381199630345 6.384828155407632))",1
8861034f65fffff,3248.062898,Egoda Uyana Central,Moratuwa,Colombo,345.9777778,1559.822222,614.456909,0,0,0,0,0,0,0,0,0,"2,292",6:00 PM,fri,LK1133205,6.728094808,79.89609684,"POLYGON ((79.90026689882542 6.725393795609616, 79.90038819519594 6.730429062256549, 79.89621806405604 6.733130001937397, 79.89192687911971 6.730795687940825, 79.89180572697808 6.725760627211854, 79.89597561554831 6.723059674556958, 79.90026689882542 6.725393795609616))",2
88611c8ebdfffff,1476.979488,Pahala Imbulgoda West,Gampaha,Gampaha,324.5820896,1474.179104,690.4165777,1,0,0,0,0,1,0,0,0,915,6:00 PM,sat,LK1224415,7.041882076,79.98847999,"POLYGON ((79.99265721864865 7.039183761559553, 79.99278021327838 7.044224797037637, 79.98860291576096 7.046923037075518, 79.98430286595358 7.044580256395357, 79.984180016037 7.039539426339818, 79.98835707121906 7.03684117153731, 79.99265721864865 7.039183761559553))",3
8861035aabfffff,471.7248433,Mahadurupitiya,Millaniya,Kalutara,315.4285714,1150.857143,802.4513678,0,0,0,0,0,0,0,0,0,251,6:00 PM,sat,LK1318205,6.61566288,80.04591196,"POLYGON ((80.050085464647 6.61295694795794, 80.05020927455811 6.61799459745787, 80.04603569697025 6.620700458610376, 80.04173855071633 6.618368681413157, 80.04161488525304 6.613331235956395, 80.0457882216002 6.610625363648966, 80.050085464647 6.61295694795794))",1
88611c8763fffff,649.2352355,Lansiyahena,Dompe,Gampaha,335.9285714,1376.5,695.2094145,0,0,0,0,0,0,0,0,0,402,1:00 PM,fri,LK1230645,6.925045687,80.06624963,"POLYGON ((80.07042786418044 6.922343880744803, 80.07055214227711 6.927385569810587, 80.06637383532323 6.930087303262603, 80.06207149182936 6.927747361019208, 80.06194735850525 6.922705876309132, 80.06612542390685 6.920004129482078, 80.07042786418044 6.922343880744803))",3
8861022e33fffff,0,Niggaha,Bulathsinhala,Kalutara,305.5,1016.833333,630.6144121,0,0,0,0,0,0,0,0,0,  -    ,4:00 PM,fri,LK1312135,6.660521124,80.2295217,"POLYGON ((80.23370175547825 6.657811865492044, 80.23382871916013 6.662854538390412, 80.22964859272822 6.665563726840098, 80.22534174248952 6.663230252700899, 80.22521492368234 6.658187781861726, 80.22939481024346 6.655478583097717, 80.23370175547825 6.657811865492044))",1
88611c1507fffff,496.836714,Kongodamulla East,Divulapitiya,Gampaha,312.0882353,1306.382353,689.3100097,0,0,0,0,0,0,0,0,0,308,6:00 PM,thu,LK1209150,7.248338476,79.93833591,"POLYGON ((79.94251420145953 7.245644483382117, 79.94263641883047 7.250686406629741, 79.93845805447796 7.253380322338631, 79.93415771579851 7.251032331450876, 79.93403564322118 7.245990614519425, 79.93821376453415 7.243296682155029, 79.94251420145953 7.245644483382117))",1
88611c024dfffff,42.28926177,Katukenda,Divulapitiya,Gampaha,312,1266.5,698.4526373,0,0,0,0,0,0,0,0,0,26,5:00 PM,sat,LK1209085,7.276172254,79.99844235,"POLYGON ((80.00262298868732 7.273477347437644, 80.00274624450422 7.278521031312441, 79.99856553696604 7.281215861540004, 79.99426181623109 7.278867024364351, 79.99413870536237 7.273823546176499, 79.99831917028486 7.271128699472799, 80.00262298868732 7.273477347437644))",1
8861023411fffff,10.2063327,Thiniyawala,Palindanuwara,Kalutara,269.3333333,931.6666667,527.1442778,0,0,0,0,0,0,0,0,0,5,3:00 PM,sun,LK1336215,6.423216466,80.28724621,"POLYGON ((80.29142500980973 6.420502610896198, 80.29155286466502 6.425543807742153, 80.28737399853372 6.428257595164036, 80.28306751660895 6.425930193877169, 80.28293980653197 6.420889198006172, 80.28711843360568 6.418175402442163, 80.29142500980973 6.420502610896198))",1
88611c170dfffff,1369.408794,Horampella North,Minuwangoda,Gampaha,312.1212121,1289.242424,722.3051049,0,0,0,0,0,0,0,0,0,848,6:00 PM,wen,LK1215030,7.186095672,79.9792636,"POLYGON ((79.9834424213406 7.183399788656787, 79.98356531430979 7.188442095684971, 79.97938642223325 7.191137903510107, 79.97508487981905 7.188791420220705, 79.97496213167474 7.183749318952179, 79.97914078112417 7.18105349520885, 79.9834424213406 7.183399788656787))",3
88611c9543fffff,79.78328463,Waga South,Padukka,Colombo,330.7857143,1272.928571,647.5737631,0,0,0,0,0,0,0,0,0,56,9:00 AM,thu,LK1118030,6.84576997,80.14920546,"POLYGON ((80.15338535211851 6.843065160871019, 80.15351101677373 6.84810800333798, 80.14933105278959 6.85081274080185, 80.14502566493732 6.848474648031697, 80.14490014515759 6.843432008852981, 80.14907986835895 6.840727259151424, 80.15338535211851 6.843065160871019))",1
8861034327fffff,203.9048683,Panapitiya North,Kalutara,Kalutara,385.3214286,1370.892857,663.1890215,0,0,0,0,0,0,0,0,0,108,6:00 PM,mon,LK1321150,6.633386546,79.98700247,"POLYGON ((79.99117428531598 6.630682152004495, 79.99129709659017 6.635718559880512, 79.98712521548032 6.638422882883915, 79.98283076482505 6.636090809675009, 79.9827080978892 6.631054606533334, 79.98687973727465 6.628350271861575, 79.99117428531598 6.630682152004495))",1
88610348a5fffff,5500.017624,Suwarapola West,Kesbewa,Colombo,337.5263158,1741.586466,1119.243044,0,0,0,3,0,3,0,0,0,"3,881",6:00 PM,tue,LK1136240,6.795528951,79.9104293,"POLYGON ((79.91460071674776 6.792828631722644, 79.91472228351316 6.797865027970587, 79.91055079341983 6.800565274939316, 79.906257979128 6.798229139051073, 79.90613655668372 6.793192948679822, 79.91030780421461 6.790492688315572, 79.91460071674776 6.792828631722644))",2
88610350adfffff,1211.046602,Pothuvila East,Beruwala,Kalutara,362.2962963,1390.259259,596.8209902,0,0,0,1,0,1,0,0,0,643,6:00 PM,mon,LK1324070,6.519520078,79.99693716,"POLYGON ((80.00110780485944 6.516813816002905, 80.00123074160747 6.521849098592408, 79.9970600292788 6.524555291027334, 79.9927666216809 6.522226211605249, 79.99264382918905 6.517191133431544, 79.99681430004331 6.514484930259435, 80.00110780485944 6.516813816002905))",3
88611c94a9fffff,449.1760784,Madulawa North,Padukka,Colombo,326.3939394,1373.30303,643.0805704,0,0,0,0,0,0,0,0,0,317,6:00 PM,tue,LK1118155,6.826928846,80.0595896,"POLYGON ((80.06376633171119 6.824225719603927, 80.06389045764662 6.829266154249505, 80.05971365792489 6.831969208069633, 80.05541297372717 6.829631839912615, 80.05528899246077 6.824591609529907, 80.05946555072742 6.821888543036686, 80.06376633171119 6.824225719603927))",1
88611c8d39fffff,645.2488462,Pattigoda,Attanagalla,Gampaha,312.3409091,1338.340909,695.461654,0,0,0,0,0,0,0,0,0,400,6:00 PM,sat,LK1227155,7.137901922,80.046013,"POLYGON ((80.05019337151829 7.135203801826359, 80.05031738691795 7.140247258925411, 80.0461369411462 7.142945304532519, 80.0418327220133 7.140599908156063, 80.04170885153722 7.135556655991145, 80.04588905527484 7.132858595263912, 80.05019337151829 7.135203801826359))",3
88611cb125fffff,6982.369923,Peliyagoda Gangabada East,Kelaniya,Gampaha,342.9800725,1748.322464,2390.807402,0,0,0,0,0,0,0,0,0,"4,326",9:00 AM,fri,LK1236135,6.955452634,79.88462188,"POLYGON ((79.88879455205353 6.9527553040106, 79.88891573942074 6.957792839443764, 79.88474300080077 6.960490095310246, 79.8804493178236 6.95814983051805, 79.88032827486713 6.953112501523522, 79.88450077048155 6.950415230878055, 79.88879455205353 6.9527553040106))",2
8861034353fffff,2210.440803,Etavila,Kalutara,Kalutara,424.6153846,1440.961538,621.796653,0,0,0,1,0,1,0,0,0,"1,174",12:00 PM,fri,LK1321315,6.58107037,79.9730176,"POLYGON ((79.97718826154366 6.578365517220087, 79.97731081395894 6.583400954669167, 79.97314007884374 6.586105737147424, 79.96884703307057 6.583775093531585, 79.96872462491619 6.578739860878331, 79.97289511827849 6.576035067040437, 79.97718826154366 6.578365517220087))",2
88611cb153fffff,1826.672212,Kurunduwatta,Thimbirigasyaya,Colombo,344.1399046,1828.81717,2833.732874,0,0,0,1,0,1,0,0,0,"1,289",12:00 PM,fri,LK1127015,6.903460393,79.86219048,"POLYGON ((79.86636172617447 6.900762766929903, 79.8664825107718 6.905799174696571, 79.86231119793574 6.908496726385996, 79.85801934360506 6.906157884832306, 79.85789870332252 6.901121683666044, 79.86206977306036 6.898424117448582, 79.86636172617447 6.900762766929903))",0
88611c81e1fffff,913.9229819,Meddegama South,Dompe,Gampaha,308.5,1168.1875,764.7609089,0,0,0,1,0,1,0,0,0,566,10:00 AM,sat,LK1230185,7.028065122,80.13674984,"POLYGON ((80.14093172543535 7.025363311676596, 80.14105724920937 7.030407841476302, 80.13687529194304 7.033109577897076, 80.13256805206397 7.030766798213425, 80.13244267330548 7.025722472148852, 80.13662438941486 7.023020722028079, 80.14093172543535 7.025363311676596))",3
